	Kingdom	Phylum	Class	Order	Family	Genus	Species
05d9286509c67306a477db686246d326	Bacteria	Acidobacteria	[Chloracidobacteria]	ND	ND	ND	ND
49e38a3ac522ed84cf02eeeb11738a08	Bacteria	Acidobacteria	[Chloracidobacteria]	ND	ND	ND	ND
66d9a187ad7baad5ebf456baf9b429fa	Bacteria	Acidobacteria	[Chloracidobacteria]	ND	ND	ND	ND
b39647a5df6d1dfd30e9b4b78b42076a	Bacteria	Acidobacteria	[Chloracidobacteria]	ND	ND	ND	ND
179c25870733a4a258a589a3b6fc9cad	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
2c295b07d807f3154a05b3ac3c4ad123	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
39613053162933ac58fc3a66787823e3	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
3a472fbf2fb303acf03c7899e409ea1c	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
43c294aaa0a74c295c98b54069393ff0	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
48a470d30883fb45a15fd13ab1dfbf4e	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
4d7a98e73a7b9e2f2b171ac0d83f2298	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
57a85f2be12101be80eedcf5e39d6450	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
5860f9a2ce17545d024ce896b5c5486a	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
68dd3ea640916aac89c50dbdc0047c32	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
6ef53c68bdbbde27ac5d8dfde0e91fa2	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
9849858d4ac0dca3869e9c36fdd14d0d	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
991f741a4cb2c8d4500d1f869e2fff86	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
a5535f6104bbe766d94e3c370488220c	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
c3509624d2dbde8207683a6794d9059a	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
c9e4f6df94cafed63ec6d80772d26b18	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
d18c72080ebfd1b9c3f5eed8a5a01c0c	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
dd003080bd6949fdb3e1c797986d9847	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
e3c2f3061bf5c55f6ff4c616afbef651	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
e3ebe03c36947eff18d724c964576bc3	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
f4b1b0c0ba2330c90d78617fb0b022c2	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
f5ce6a8ac1c13fcdf2647e31e209492d	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
fa3055e4a9221b3cfb6074fb7a748a04	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
fc5b8f430e908644f01864a34221ad4b	Bacteria	Acidobacteria	Acidobacteria-5	ND	ND	ND	ND
b175de6aa613b4639b789203158ef370	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	modestum
e35b233f1d2a60f9572903bfd1cd0c89	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	modestum
10cc05fd642f809d4dad2830c58e0b13	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
16eb2a007bfe8051672a8c0e812b5dd8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
295f30ec3f9c22edfad78606cfeadcb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
3df18537988767740a03101bd3b4a92c	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
40d6e2d9ff362204eb179b167a77d81c	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
4e53e8a644e667773a2c7f5e3a99cc06	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
dc34da4360b0a59985366412eefbcf1d	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
e1e659c98f82a230350dfa97955f25f2	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	ND
18a256503eb7e22df272f6a5536aa44c	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
3daed97db2e133f8ca2fd285179799b9	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
4e82d2a07e54cd34592c46bd5802609f	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
6427e3f122217e1ebcb9599a23db4c79	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
84a171b7dc8ab66fc411f0938df14ecb	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
9cbe78f2cfbc58e4edc714f144ad7c7b	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
b7f8802c279a7a09b1b99d75f0428b84	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
c0fc751af666cb1b04ed1c8c3c9afbad	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
c95ce108259be52bd3d1e92c4df33244	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
d3d8b4f528c138d910917e07f2d00928	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
e1f087a313cb936d6ed5449aed08b438	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
e60eaf8f480c479eb948e60683e50c8b	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
ebb66d6b7f8ea2b6423e379273a994e1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
fa037d58658e1bd55223a131d829fe6a	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	ND	ND
2ed371ed8ddb5afa69f8cab233d6e46a	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	ND
5790e0896d4cd2cd3fb20979ac85c2b6	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	ND
77b9b5cfa4895cb8edc3869725cb5bcc	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	ND
83ae17015f490e85ea320bbc7afb5237	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	ND
077f70eb3e78240f83e8e390f2aafe71	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	ND	ND
13ae4faa49d158c23028f22aa6929079	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	ND	ND
3ae83fac9871c76c316052d01a98570f	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	ND	ND
bbda1296833d9f58d9adffbee37c86ad	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	ND	ND
c0912741e2ddff8d479fd514ff157789	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	ND	ND
dcf644271b00efa74e1b70fc2cf39bb0	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	ND	ND
1b8c04d749c351c0d850cc8d344be1ee	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
25711044697ad398344c861ca7de3225	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
2cb21c9bae4da36c9e6d9f5ae10ecb01	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
43cf08d1fcfb1999bc60d4ecc637d5c5	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
484fecae75d74b3df16592245bf73d60	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
6c705624fd7e1cc6fe7b2cad0a019958	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
6c7deeb4165ccbf44bd74e851ac0ea2f	Bacteria	Acidobacteria	DA052	Ellin6513	ND	ND	ND
7d06c16ed7582d4a6d2390924a2f549d	Bacteria	Acidobacteria	EC1113	ND	ND	ND	ND
22416154b8b00efae80bda54c4552f63	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	ND	ND
0b7d771298c600c7deec68e6ffce583e	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
0fbba25b5e9fe2891ecf944d5ac8b45c	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
31a5d37fd629a79fd6439e51297530f4	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
3d46ec90dd8b7ebf7a5c24ee849084d1	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
508171b11f37c5fcc3c1bc344e17ecb5	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
8523de20659519c194bbf4f164befc3d	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
942e6c9b7743c606c5898c569e566b71	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
ade0820fcc81a27f455b687296edba5e	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
b85f572436c880930685a29484f03a49	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
c83e7b29675fe235b71375db291b03b4	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
cea8b1bb6c93e5aecf1ef41677c27a7f	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
d7f74dc1cd154f182c2b6f33f1c4ffd7	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
ebaee4253ec0f56d2dbee344ad3aed01	Bacteria	Acidobacteria	iii1-8	DS-18	ND	ND	ND
02fe2fcb3340778dbc92274a1d6dc48a	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
0a6d32c9a8b1d26deb1792226fc2b81c	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
1c15cf3cd021a7bcf168f043b310ca1a	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
1ed33cbc16b2842f0abe031eb057f0e5	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
212155da9e1e470b0dfbe0325e7d0e31	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
3c00ad39e386253bab04d56055f47f37	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
3f51bacf14bc722b39ce9ebb0200713c	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
666b4168eff9a200e91ea83c591c1481	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
6735235169175d52702c2acadd3eec1b	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
6c8ddc0677696b2e9c1d72a59b790d89	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
74d7a093dda89425ce26094a8a3563f2	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
7c26c9b46cdac2c9879e5280254304a5	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
9874de64202678101bf2865f69df58cd	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
9a82f17d3845cc56d8c7823ab29c3efb	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
9bf9ac1900c80a62ba8b1792469b6a91	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
9c160a0318adb9be0e50b51e950361fa	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
bb6e7a1d73f14882b6bf181b8273c349	Bacteria	Acidobacteria	ND	ND	ND	ND	ND
307da7f306c6f214f16f966ef8e82907	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
37d425b1c16e6290943647113e8c7cae	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
82e84706a9425537a40e6fa784329c87	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
914d4665399314794e3dbda231fbff8d	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
e4b5e02e49baeadf1f5a732f5c6f7e87	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
f511d3d1dea3f5e517b90783fd9c575c	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
fc320a9bc3ec1b7d0468d8c1e8186177	Bacteria	Acidobacteria	PAUC37f	ND	ND	ND	ND
080ded4a829913106cbb1eb9159b870e	Bacteria	Acidobacteria	RB25	ND	ND	ND	ND
6a172bb1e569615b038f079ea5a07601	Bacteria	Acidobacteria	RB25	ND	ND	ND	ND
8ae89fb79375eed341bd6459b1a4b189	Bacteria	Acidobacteria	RB25	ND	ND	ND	ND
95d94b4bec1cf66916c8db016fa39548	Bacteria	Acidobacteria	RB25	ND	ND	ND	ND
b53911d273ea1e94cfc9034baff109f8	Bacteria	Acidobacteria	RB25	ND	ND	ND	ND
bc38d9e03c6889dd2c044c7fa46dbcc3	Bacteria	Acidobacteria	RB25	ND	ND	ND	ND
53dc34aa8bec561da72076429af83411	Bacteria	Acidobacteria	S035	ND	ND	ND	ND
79303e8f5a8c563a2dad1c74eb107cf5	Bacteria	Acidobacteria	S035	ND	ND	ND	ND
ba55abda252e0d81b88d390ae712f84b	Bacteria	Acidobacteria	S035	ND	ND	ND	ND
d85b99fd90160366f5780971487ca596	Bacteria	Acidobacteria	S035	ND	ND	ND	ND
e88f9c972249f69797562499aae29a25	Bacteria	Acidobacteria	S035	ND	ND	ND	ND
d55c5a906fea1b26980f08216f9d8546	Bacteria	Acidobacteria	Solibacteres	JH-WHS99	ND	ND	ND
32442f784484c94c7913813e04ecfa80	Bacteria	Acidobacteria	Solibacteres	ND	ND	ND	ND
766798aa2615f5c42ad999d88d7b7371	Bacteria	Acidobacteria	Solibacteres	ND	ND	ND	ND
457a142fa87b5b301e04b65b3cc66816	Bacteria	Acidobacteria	Solibacteres	Solibacterales	[Bryobacteraceae]	ND	ND
751fbc5cd1f281ea7503e9293a3456e8	Bacteria	Acidobacteria	Solibacteres	Solibacterales	[Bryobacteraceae]	ND	ND
985bc36d6c00f6d5940d4a8448b8d5b2	Bacteria	Acidobacteria	Solibacteres	Solibacterales	[Bryobacteraceae]	ND	ND
c57974032460cefb2f7fccf1539ffe7f	Bacteria	Acidobacteria	Solibacteres	Solibacterales	[Bryobacteraceae]	ND	ND
e4586a02551cc620d2773425b3c92788	Bacteria	Acidobacteria	Solibacteres	Solibacterales	[Bryobacteraceae]	ND	ND
2a7c6273ea2709cdad1f55950c09649a	Bacteria	Acidobacteria	Solibacteres	Solibacterales	AKIW659	ND	ND
90e58bb64ebf29a056f31231781d0851	Bacteria	Acidobacteria	Solibacteres	Solibacterales	AKIW659	ND	ND
ed1e2e247187c6510059a07ec49754dc	Bacteria	Acidobacteria	Solibacteres	Solibacterales	AKIW659	ND	ND
f10a41e92e92e82b56b6ac4643f0a260	Bacteria	Acidobacteria	Solibacteres	Solibacterales	AKIW659	ND	ND
043a4742f3e12ff6194b3ea23967b0d3	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
122cde1ba97ff83c9800caa193f1be50	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
14e06f42ff44e215fa47512310b1cea5	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
226c0a412665446a0c2216abb9c342cf	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
24026d53300b512c93cc378f7d8f4309	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
293e6a8959cf1849dd2bc354b4f06470	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
2ab6e70ff4b24111c622b01d9cb0783b	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
2d0c1ba84b4c9e865b0ba87ca5fe9e5b	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
36cd5418da42ff024295583185825522	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
37a5127cd1b51bdb981dde97db9ff937	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
472061107b986bf032a8a15dba554115	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
520491b0c213bdaee205b8efa08e883d	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
54ebfd3ec6e6b47ad0ff19536efa8efd	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
59b9e950e1225087c381b567ea299cb4	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
5e2e62a3fc2e372eb476c09ede19c9e4	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
62b30e2bda1138453344f9a68f5fb9cd	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
6b8cd034be874198cb233cca95170850	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
6fdb7e4a0d4ed8e823badc1eb7bf1735	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
726aa45f78900535d7c85c1e645118ca	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
78387b687c98db82c424b226b68089a6	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
8187f85669917b26fc1fe165a08bff4f	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
8ccdb591ed2fc16c7ce457647a6f551d	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
9d8def7cf99c6fcf37f628c33d566937	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
af8558db64952e1651cbbb22b2118ed1	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
b4e3ef78ca608ca235b12976ce022b20	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
c06675281ead3f6ae1c8aa12be8ec554	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
c1495f46f3f1d12db59fa5b73c4758e0	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
cd5b88039369ebdc612e5255e03330db	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
cfc3b1aad2c6dad474e64929b49805be	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
d8310427bbef4577a5141c05b68164e2	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
d9d41e77b30183244cd58381f5aa2470	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
dce410f5c7b2beac00d850c5dacbd64b	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
decce501f091caff7a175f502409000a	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
df7453165b82f33d23c63c75745e2135	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
e11744196d254c6a1804a704bfc75117	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
e36a5fabea948d786f9e90ebf8c44c96	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
ef75ebaf648ff427a3636ab9c473f7aa	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
ef7b5a717105f8099c7c3e59d5780ac3	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
f0b29322eeb92b74a801bfd4d61c985d	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
fa93d3564d992b9756ffad6cf182479d	Bacteria	Acidobacteria	Solibacteres	Solibacterales	ND	ND	ND
1e325202f26fd7923eb44e7c86ec6d28	Bacteria	Acidobacteria	Solibacteres	Solibacterales	PAUC26f	ND	ND
22c4ec61dc08c32da64324ec481afdd8	Bacteria	Acidobacteria	Solibacteres	Solibacterales	PAUC26f	ND	ND
a466a1687ce46f51cf64c5a2e50e3fd4	Bacteria	Acidobacteria	Solibacteres	Solibacterales	PAUC26f	ND	ND
bad8537d7eaf842669d64f7531fb389b	Bacteria	Acidobacteria	Solibacteres	Solibacterales	PAUC26f	ND	ND
0c510e453267e1fb8463a13fca92e448	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
21066d1fb9cdc889c48193c8697f7fef	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
2e769e324300f249e1985d6f1406f792	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
3a5d5f67cacd83e026283a1d7263a960	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
4620e73029a97a5eeaa46db5bf96dc23	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
4cf8aaf2d8c9427e4e908eee07215098	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
662ee9e4b421a9b7604948ebf7ab49f8	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
a99e24e397d8ed1ff1b0bdc2a4547311	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
ac1f3291fe0b3efdf70d5c30e365d346	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
b2049961f269bcc6edc2af37cab78438	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
c62a2310856d3b0cbe4d0cb353357f02	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
f7f16beac91bfb1c5c8497d9abb4de59	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ND
44798d0062c678dd24b203779d5e41ad	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	ND	ND
df7664addc2ed7676dd2012397d3ab66	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	ND	ND
0671a0ef5483a813b3b8ff6b951c8f58	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
207650f816c8ce7c0f3b541adc48b429	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
23512321e53418e58401861af2538c2b	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
2e27dbce008482ae6a35d47eb0656825	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
3834bbbf703f70b75187e31df2f214ad	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
41957f2ff0ee8f506bf1696a6d28adb0	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
4c3e001fabcdf0395713d336f5400375	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
4d7b25a781fd83cf770afac88eb5b2c3	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
50a86dd87355f7be9f85bde73ef28bac	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
514b7348dd4aaf3a1168874e0453e7c9	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
53973371452f256d6dfbc1bc11c52331	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
60085416b54dca98be560334d0be7f35	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
65d05f521909c931f8fad2fcf9c91dca	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
728c254a9b74a81b72656ea84435bd99	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
764902e0de4c9d842f8ee61e43bb4e86	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
7c77924454d456ff54e2b446f8a16f29	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
94359381e716afc327f63db0097392c1	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
a16bc556667690257272b6b5979bbe83	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
b242a27d4b362c41eb9ddc2d86332cd5	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
cc9c476adda2d0943fca55d357dd7202	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
d086930484d8b24c288a2888a10474c1	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
d6b958af91ea9ad48e70c81daf01552f	Bacteria	Acidobacteria	Sva0725	Sva0725	ND	ND	ND
03b1e7063b5f98bc3f07722e48837054	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
0663fb733238765a37e8d56c6dfb6c21	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
06c8a650b71e96ae9a1668ff44095aad	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
09b9dddc59176106cf7fd72505711a5d	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
1467038d23356d4a6e9b4db111aa67a1	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
1533a54dbe21e17902d30b5c331d5f6a	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
1d14c24db9f63b38d7d116ddeadb6510	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
1f2325f2a46485e8bcbf1e11768f888e	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
2586a0966777f42c1730a745cd9e9835	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
2eb9ea39e90eda6a5daddcd1f6c09ac5	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
4659ff500bb7f97439676b3b7deae4d6	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
54d3121066ccabdff213e88cde77d656	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
6ded6790cc9de5f56b44d8657c59cc40	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
72eb1d5946ccdfe4b268e6c48189d8eb	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
8779cff7e50a30b64ff909b8c43f6e6d	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
893ab4953961335c7bec7197e51e212f	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
9b2766679a6c895e97a04201020c33ff	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
9d1ba14d46fd515bb97ad5d48c4d29f1	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
9e652a33989065ebadfaad00c7651ad7	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111	ND	ND
