	Kingdom	Phylum	Class	Order	Family	Genus	Species
0f0f36e5a7249bbddc3d8be33045fc7e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f0ea9617db3fc70a6b4c80bd6bb27193	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
aa106e1be1187495a2f310b733a70ad8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
77aba8b6218100db7cd3ad92e70ff4a5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
7ba5429b330be70b821d01e8ba4b87b7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
e75cb996096495425361d51677722548	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b182d0cd976c484885eabda8a0f78788	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
9aab501d04c025b71b42d42141c3782f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6a19c8950468a832489c21f56b776bc3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2bb98b5de41da9e3f9d7a68198de33ec	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
5c4cfa4df5ef706e3262882f733bb799	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
140001bfed883317dbdc3cdb76eb17a6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
8c3ec013e15bbcfbc99bb656cacf210d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
62b1b23fc684aed15239219702187004	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
842778c99b76ed0aa3ef30b4bb29141b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2af770807fcaf977c48f2752633538fc	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
44ab781fce8a01c681df5dcc3968abc0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
dc0b68abee4aecad800bd82fc041577f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
630a03a38cf74d9739347a6b4347c56b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
8ddb3c5608e924e1a7ebc21768a7ad1e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
cab4d5f37937492668bb927c796c9c0d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
7c090b4503d83381cb0c2bc1b29d721a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
69bb9d34fef1bef71bd79d226b9a3cca	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
dcb64f7ad33a89f8f53eedbb513c6f94	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a0121a70f6fa20d6c7772af77064f692	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
0258b4ba2b7520cf11c7811c508bcb21	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6a2cc5dbd4233f2396533bce29e3bcd0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
bdf563000af1185f4e65ae3ca7bdff25	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
29000a187feceb22ea8c6aad8a14d254	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
7a61d4ebd61ea88593c589daaa2593e5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2c38d4e29c036389d894d8a47404db63	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f4f39771fe0c503b6f7d828ea833063a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
923533fd1688e5d898aa402227067f29	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6d576de7d53352e5a85941a15ac542d6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
d16810268285e4ae3c6ba426de24b791	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
83d0abf0bb8250ac34f6939aa8c5ecc1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
e63044f1be4b0c8de9b214cb29e21c19	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
48a1a72b93343dedc6977b5ab5a5a280	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
cff44b5119135fcb37da4fc90e59691a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
224275bc8fa0dbafe3a9832c2e7b4c84	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
72badf43db5ef8b83347d6ccd2b092f8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
50e78960aba22a35710ad841b1db6a65	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
fc3eda01738fafe0f9621bfadf4dfcaa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
9182127b286a6b2e8336c68140fbd194	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
e383971ff411bd5de69ea17ab7083335	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
781020d9b0e3edac44c08e3e2a3af51a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
7d5da9294967142491fcea4e4a6227b3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
5872082747f431c9e063d544ef412dda	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
9e66baa3f3fac7bb80abc95f282abb39	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b924fa93301d45d958a5c71a01695e52	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
31e391b4db09e19a402c946851028308	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
cf5b0a1889a02ec8dc55cc45a619e202	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
32b8ed9994df37b30cb498f010e96ef4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a0582c7c0f9e23b59cd10ce8b7c43496	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
affba1919bf0c7b6481793361b61bb99	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
86714f9f469ef15fe27024263327c670	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
ee85d98cb545b10a025783bdcadb6360	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
08032b325468d7c8953d96bdd17c5cc5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
68c59a13bc12d917ab6d5ea1f8db55ba	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b056c936c3d7fb44a88e2dffa4177fcf	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
cd7d33e379d33379a4ff9fc01ce4233d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6540e940c16dac411b5e416a50b33836	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f35895bd3a3c87f14a33846447dbd4f0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
bf1eaa1a9b3e67040d4aaa2b45819adc	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
e27c8d9d23b9c1b53ce7d4a572ff5218	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
1b8b34fcbfbd14e4722097ac83ec2317	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
3c1da968aada88b737110631a939afde	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
425beb30ab09060cf5a38b15db209f0f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
ef65fc1faa2ba1882a6bbf32dea6235c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
32d398411f60dc5645fdd75665147e1a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
9436330fb74ed2b2ff396fdc65ae16f1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6f5f857c9d26590e87cfd34266e54a5e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f9b3e7fb904b99fe86a9754d18d0a47f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
31c4a553ea85d23f54db8f2facb3e922	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
628177e526ae7a50975156ebe57a43ac	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
8f87d34b45c259964790fc2cd44a5a3f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
7bd281aedbde854624c9e6ac1b6b432b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
319165c64e7f53fe78c1603ca14eabb7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
7fe52aee68c5ebfff0c404c7ba6d00b0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b66c21a5a9b54addf0c54b48ad4a66e8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
c7634548d1b49b793785d8fe9c82e267	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
af0eae4e18a5b8be1febbf87ece725f5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
3e1017d7f7b134437940d02270793903	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f514570420ca59031467badfb463be69	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
ec66ea21192b0a21ea92b4a49d268265	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a14dedf2ab3eccbad91813b825257bde	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
8ae87be824e4d1b9d1fe3cc9f9e21a3a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
fc940ea4ecc9841b331bc08a3ae607f2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
dd95304ec6707e85005cdb7d0efc65d7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
32390419417e190f9308a02dcb120edc	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
865260820b352886affe23a27ff79fb4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
ed25d848e8627011fff4fdc571c4575e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
9f6a8154fb99a212d14128e21d950189	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
95ce331bcb7adcf67893d21a015bee13	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a76fd49c722f7c749b7eaf461acb2c59	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
494f657d76d0db82517444c74a7a1f45	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a5b2ad3eaca1b2b3b539358b6f155eff	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
5aac2e26710fd9e885dc1c31bb8ef577	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
1962424003bda0c5bfb77f865974115f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
784f8ae3d951a0afee6a3a0b8304edb2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6218f6ef768a4b458adc3db69f2ed8b6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
517e81de630c58a0c915f28de5dcfda7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6cc872a0a6947b635df13beb62d97371	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
9233a908d62f2be054560d1ff6590603	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
08d0e0a9fa5c6db597753d114a12c73b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b917c21aaec927726e6145fe0f186911	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
777e6e1e0e10c7960687c91a0a5afc67	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
d883a54704d1a0ae13c37a04a8850eaa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
cbbb4048d0459d063e77117865ab8659	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
c1ea4db48516b82125b36bd703a640d6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f29867e59f15b8ca7bfcb6cc8cc52931	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
cddc064551b58c9b711222ab66dcadf2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6acd192cbfc95261b3e3531bd2b3f3b6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2147db0fba068aff27aa11744c2b5082	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
d40f19370114acae211f75f103814eaf	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b597894fbe39d9e237c3cac339b84686	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
34fb3b573e149e5746a05547a7df9483	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
800547498fb03ba6ee901bbe07c32001	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
6b888ccf8c87a7638255c2e78b950d26	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b60391cd8982a49891c7dd9e4f91c605	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f06908ec82ccd7d0917d750638230712	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
103cffa28af64a5140fc5be8955b80d4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
c9e40847cc7475c92f1a92bd0a6d82e0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
85813e97479119f3044451c6bb10fe95	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
0f96fadaafad91c04767bf51c7efbdf7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
b0bf6aa80d9f85d2119bd0b28c8dab51	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
831cfe37fba6b15463758c4ed5cb407a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
91f6a8f367d75100f8865026b2d4a76c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
17ce4d8c948fe318c9c43d2f20ce7157	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
8c9c8dc08c49063c39ff3ceb38f790e7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
085c1e5d7dd0525549aec40a1362ca70	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
94d181f9c06e269130e7830feaf05922	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
c88ddbe19fb65115d2a9270718d585c5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
bb6d0b08cb256be8dc4365dfd8e61bec	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
5800dd4616bf8c7e0cc3ce8ff90a22bc	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2faa94ee6274490a0eb5b00a61a23cad	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f6a6be42763563a15c78ea5377b4f171	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
ef09acb956c14a9ee8faeec4a0d3d943	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
3c4c59bf60744e3721b08da096121412	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
0178068580461d4d2caa668d8c596328	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
c2ab81237f4cf89bc0a652cb8d14abf6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2baf5e8420e602579551303bfacccb8e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
3920707baf4fd8628cd552c402fa1ba0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
215c27290fff3c900f371d31bdba807f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
f8069ca42ff5bd256a568f3be29627bb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
80704a5f563696b44216d97d4015cad0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
25e6963c4076aa77285d43b244f46088	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
d628f21944cb676a972a139d918cd6e3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
4ccd8b8220cd309fd26dffece2038dc2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
db8fb582f184e319e1f20e392daf66d2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
a63b591148b1d421e41e9c0605f8d837	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
82b84b5a17d6d2c2a49a07b08e93ea25	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
5eb7f5b37ca36abe8a80adbc781ad790	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	unidentified
2e067503e944308fdc3ec7c2b8333f49	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
7d5f1741608c416f7a0caa49983b9958	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
0e7e3bcdb5a6a69a967c7fb3449dc9f6	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
fcbbd150e93257e248a6bff8c9ef20f0	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
0309d4d50f2519bd5f9040c7c951d06a	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
d75de4db9bacff4e2141b92500999dcf	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
e8f25c38ff553ea2185addce588a88b7	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
37420f6d811e4ad91510d1513687cc3f	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
f0521a8b6aed3c975f34bd5e9122b7f4	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
9bd8ba078f08f506bdbc0aeec6e29ff0	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
b0ce76847ebcc438ffe58fb1bf90df0e	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
a5cc4c2a0408782c5e5d38c5089fea02	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
a1866e21819cefe0f760b335905f60fb	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
bc18f0ccb5bff05ee6ab1be982341335	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
a0587d9878b80dfbbabadb4b89efc73f	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
80d1d6496200d4bebdcc8385b9ee142b	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
7f4db1b64b852b7d8ff0bee673a85692	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
90c578e061705a916ff8baa5e70985a3	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
282fd3fade1ddc71b75ab24f30f05fce	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
1bb9989c37a52b81cd7bf279ade8faae	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
6e88cb71b46efd1d9ae142729e78a27d	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
5f3ebb42ab6f7ad20114878db06012da	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
36d4518a5aefd2c6163dbf95da6e66c2	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
f657513f2a032ecef99b849e44824ace	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
3f6de1642b2c7ca3fae1ff175ce7c3a8	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
e9cd8036a947eeb3248178dc45766d22	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
55793424c840a0f73c23c15fb6421843	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
a668d5175aea28d0b912193673afd576	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
57b0823d848bcf73cc83f24ccb1dd8ba	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
61a139176f50a29f98b441acefd69f19	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
44b0243932f3f05bdd3c95857c6e7574	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
767f5ffd5bbf44ce10f14d00f99b1e86	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
fe9cfecaf7533496cd2770de2e0420aa	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
d370601702ac4d91ebc2cc1d26bc0341	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
78a44db84ef1c65f4696b4ca3d428dfe	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
e63c2b889bce020df76d44b278c742de	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
d4be2f1136a69a5d394f205bf9f0677f	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
ebcca856ba5c7347baa7d26c3d2f2dbd	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
b8f0bf3d3bc9a559c5626cb4e2859c7d	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
b56488b1255baff27d36eaa5e41fbb1a	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
fb4c90c754b883581173968beffa3185	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
f1752c4c12596175150274262450d3c6	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
3f6c4ca8316056aaa03518f07a7666ba	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
cdd3436f1dd999dbbc61f42063cf59a1	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
e0eb4122aee33e43d6901b33c1a4287b	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
358c3717d633265e477b2845085c623e	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
